uc002hyy.2	ENST00000355067
uc002hzj.2	ENST00000345506
uc010cya.2	ENST00000345506
uc010cyb.2	ENST00000345506
uc010cyc.2	ENST00000345506
uc010cyd.1	ENST00000591556
uc010cye.1	ENST00000587646
uc002hzp.1	ENST00000588629
uc002hzr.3	ENST00000343619
uc002hzq.3	ENST00000264649
uc002hzs.3	ENST00000264649
uc010wgj.2	ENST00000343619
uc010wgk.2	ENST00000264649
uc010cyg.3	ENST00000343619
uc010wgl.2	ENST00000264649
uc002hzt.3	ENST00000585828
uc031rak.1	ENST00000582846
uc002hzu.3	ENST00000587797
uc002hzv.3	ENST00000225927
uc002hzw.3	ENST00000585807
uc010wgm.2	ENST00000585807
uc010cyi.3	ENST00000225929
uc010cyj.4	ENST00000420359
uc002hzz.4	ENST00000420359
uc002iad.4	ENST00000393818
uc002iae.4	ENST00000591753
uc002iaf.3	ENST00000435881
uc002iag.3	ENST00000246912
uc002iah.3	ENST00000435881
uc002ian.3	ENST00000251413
uc010wgr.2	ENST00000251412
uc002iap.3	ENST00000588870
uc002iay.3	ENST00000264638
uc010wgs.2	ENST00000264638
uc002ibg.3	ENST00000253796
uc010cyt.3	ENST00000253796
uc021txv.1	ENST00000589683
uc002ibi.3	ENST00000253794
uc002ibj.3	ENST00000246914
uc010wgx.2	ENST00000246914
uc002ibk.1	ENST00000246914
uc010wgy.1	ENST00000592072
uc002ibm.4	ENST00000315066
uc010wha.2	ENST00000315066
uc002ibp.3	ENST00000545225
uc002ibs.4	ENST00000293362
uc002ibr.4	ENST00000293362
uc010whd.3	ENST00000293362
uc002ibq.4	ENST00000293362
uc031ram.1	ENST00000293362
uc002ibt.3	ENST00000253799
uc002ibu.3	ENST00000253799
uc002ibv.4	ENST00000308423
uc031ran.1	ENST00000308423
uc031rao.1	ENST00000308423
uc031rap.1	ENST00000591562
uc002ibw.1	ENST00000585538
uc002ibx.3	ENST00000562301
uc002icb.2	ENST00000253801
uc010whf.2	ENST00000253801
uc021txw.1	ENST00000590836
uc002ici.1	ENST00000361677
uc002icj.3	ENST00000253788
uc021txx.1	ENST00000415816
uc002icn.3	ENST00000544533
uc002idf.3	ENST00000356906
uc010czb.2	ENST00000356906
uc002idg.3	ENST00000460115
uc002idh.3	ENST00000467245
uc010czd.3	ENST00000341165
uc010diz.3	ENST00000422280
uc010whu.2	ENST00000589872
uc010whv.2	ENST00000389312
uc010whw.2	ENST00000389312
uc010whx.1	ENST00000585505
uc002idn.1	ENST00000331615
uc010why.1	ENST00000331615
uc010cze.1	ENST00000331615
uc010whz.1	ENST00000331615
uc002idt.3	ENST00000320033
uc021txz.1	ENST00000516780
uc010wif.1	ENST00000540306
uc002idu.1	ENST00000262415
uc010wig.2	ENST00000540306
uc002ieg.3	ENST00000449302
uc002iel.2	ENST00000293396
uc010czk.3	ENST00000539718
uc010wil.2	ENST00000539718
uc010czl.3	ENST00000539718
uc002iem.3	ENST00000317310
uc010wiq.1	ENST00000588043
uc002ies.3	ENST00000293404
uc010czn.3	ENST00000293404
uc002iet.3	ENST00000592915
uc002iey.3	ENST00000588558
uc002iez.3	ENST00000585361
uc002iex.3	ENST00000269097
uc002ifa.1	ENST00000585962
uc010czq.2	ENST00000319977
uc002ifi.2	ENST00000319977
uc002ifj.2	ENST00000319977
uc002ifk.1	ENST00000319977
uc002ifl.1	ENST00000293414
uc002ifm.1	ENST00000293414
uc002ifo.3	ENST00000538716
uc002ifp.3	ENST00000357984
uc010wiu.2	ENST00000538716
uc002ifr.3	ENST00000357984
uc002ift.3	ENST00000319511
uc002ifx.3	ENST00000319511
uc002ify.3	ENST00000357984
uc002igi.3	ENST00000225441
uc002igj.3	ENST00000225441
uc002igl.4	ENST00000426726
uc002igp.1	ENST00000053867
uc002igx.2	ENST00000315323
uc002iha.3	ENST00000409122
uc002igy.1	ENST00000409464
uc002igz.3	ENST00000409464
uc010wja.1	ENST00000409122
uc010wjb.1	ENST00000393547
uc002ihe.3	ENST00000526924
uc010wjc.2	ENST00000393547
uc002ihf.3	ENST00000315005
uc002ihg.4	ENST00000528353
uc002ihh.3	ENST00000200557
uc010wjd.2	ENST00000200557
uc002ihi.3	ENST00000200557
uc031rau.1	ENST00000591513
uc002ihm.4	ENST00000253410
uc031raw.1	ENST00000331733
uc031rax.1	ENST00000331733
uc002iho.4	ENST00000331733
uc031ray.1	ENST00000331733
uc031raz.1	ENST00000331733
uc031rba.1	ENST00000331733
uc010dac.1	ENST00000258960
uc002ihz.3	ENST00000592782
uc021tyi.1	ENST00000364018
uc010dad.1	ENST00000587014
uc010wjj.2	ENST00000431281
uc002iid.2	ENST00000376955
uc002iie.3	ENST00000585553
uc002iif.3	ENST00000585553
uc002iic.3	ENST00000398322
uc010dae.3	ENST00000585553
uc002iig.3	ENST00000332499
uc002iih.1	ENST00000307275
uc010daf.1	ENST00000307275
uc002iii.1	ENST00000591576
uc002iij.1	ENST00000592695
uc002iin.3	ENST00000331495
uc002iio.3	ENST00000585852
uc002iip.1	ENST00000592527
uc002iiq.3	ENST00000587489
uc010dag.3	ENST00000587489
uc021tyj.1	ENST00000587856
uc010dah.3	ENST00000590100
uc002iit.4	ENST00000585351
uc010dai.3	ENST00000590100
uc021tyn.2	ENST00000253803
uc021tyr.1	ENST00000587078
uc010dan.3	ENST00000455565
uc010wjx.2	ENST00000398285
uc002ijj.4	ENST00000455565
uc002ijp.3	ENST00000398285
uc002ijk.4	ENST00000578000
uc010wjy.2	ENST00000585677
uc021tyt.1	ENST00000580655
uc010daq.3	ENST00000347197
uc002ijo.2	ENST00000314537
uc002ijm.3	ENST00000314537
uc010dap.3	ENST00000314537
uc002ijn.3	ENST00000314537
uc010dar.3	ENST00000314537
uc010dao.3	ENST00000314537
uc010das.2	ENST00000577353
uc021tyu.1	ENST00000398285
uc010wka.2	ENST00000329196
uc010dau.3	ENST00000344290
uc002ijr.4	ENST00000262410
uc002ijs.4	ENST00000351559
uc002ijx.4	ENST00000340799
uc021tyv.1	ENST00000535772
uc002ijt.4	ENST00000340799
uc021tyw.1	ENST00000535772
uc002iju.4	ENST00000535772
uc021tyx.1	ENST00000576238
uc002ijy.2	ENST00000537309
uc002ike.3	ENST00000398275
uc031rbs.1	ENST00000393465
uc031rbt.1	ENST00000393465
uc031rbu.1	ENST00000393465
uc031rbv.1	ENST00000393465
uc031rbw.1	ENST00000393465
uc031rbx.1	ENST00000393465
uc031rby.1	ENST00000393465
uc031rbz.1	ENST00000393465
uc031rca.1	ENST00000393465
uc031rcb.1	ENST00000393465
uc031rcc.1	ENST00000393465
uc031rcd.1	ENST00000393465
uc031rce.1	ENST00000393465
uc031rcf.1	ENST00000393465
uc031rcg.1	ENST00000393465
uc002ikg.3	ENST00000320254
uc031rch.1	ENST00000496930
uc002ikj.3	ENST00000320254
uc010daw.2	ENST00000496930
uc021tyz.1	ENST00000570034
uc031rci.1	ENST00000333412
uc031rcj.1	ENST00000333412
uc031rck.1	ENST00000333412
uc031rcl.1	ENST00000333412
uc031rcm.1	ENST00000333412
uc031rcn.1	ENST00000333412
uc031rco.1	ENST00000333412
uc031rcp.1	ENST00000333412
uc031rcq.1	ENST00000333412
uc031rcr.1	ENST00000333412
uc031rcs.1	ENST00000333412
uc031rct.1	ENST00000333412
uc031rcu.1	ENST00000333412
uc031rcv.1	ENST00000333412
uc031rcw.1	ENST00000333412
uc002ikn.1	ENST00000333412
uc031rcx.1	ENST00000333412
uc002ikq.1	ENST00000572638
uc010dax.2	ENST00000572638
uc002iku.3	ENST00000398238
uc010wke.2	ENST00000398238
uc010wkf.2	ENST00000398238
uc010wkg.2	ENST00000398238
uc002ikw.1	ENST00000290015
uc002ikx.1	ENST00000393461
uc002iky.3	ENST00000415811
uc002ikz.3	ENST00000225567
uc002ila.3	ENST00000576910
uc010wkh.1	ENST00000571841
uc031rcy.1	ENST00000580047
uc031rcz.1	ENST00000570311
uc002ilg.3	ENST00000354968
uc002ilh.3	ENST00000393450
uc002ili.1	ENST00000571680
uc002ilj.3	ENST00000559488
uc010wkr.1	ENST00000560629
uc002ill.1	ENST00000517310
uc002ilm.3	ENST00000517484
uc002iln.3	ENST00000331493
uc010daz.1	ENST00000331493
uc010wkt.2	ENST00000322157
uc002ilr.4	ENST00000322157
uc010wku.2	ENST00000322157
uc010dba.1	ENST00000525037
uc010wkv.2	ENST00000322157
uc002ils.1	ENST00000531486
uc002ilt.2	ENST00000290158
uc010wkw.1	ENST00000290158
uc010wkx.1	ENST00000290158
uc002ilu.3	ENST00000361722
uc002ilv.1	ENST00000177694
uc002ima.3	ENST00000269025
uc002imi.3	ENST00000581213
uc002imk.3	ENST00000376741
uc002iml.3	ENST00000376741
uc002imo.3	ENST00000225573
uc010wkz.2	ENST00000225573
uc010wla.2	ENST00000225573
uc010wlb.2	ENST00000225573
uc010wlc.3	ENST00000536708
uc002imr.4	ENST00000338399
uc002ims.4	ENST00000584063
uc002imq.2	ENST00000584063
uc031rda.1	ENST00000584063
uc002imz.4	ENST00000362042
uc002ina.4	ENST00000585291
uc002inb.4	ENST00000362042
uc002inc.1	ENST00000361665
uc010wle.2	ENST00000585291
uc010wlf.2	ENST00000585291
uc010wlg.1	ENST00000393405
uc002inf.1	ENST00000393405
uc002ing.1	ENST00000393405
uc010wlh.1	ENST00000393405
uc010wli.1	ENST00000393405
uc010wlj.1	ENST00000393405
uc002inh.1	ENST00000393405
uc031rdb.1	ENST00000435312
uc021tzg.2	ENST00000480872
uc021tzh.1	ENST00000467155
uc021tzi.1	ENST00000429755
uc021tzj.1	ENST00000487849
uc021tzk.1	ENST00000481995
uc002inz.2	ENST00000422730
uc010wlp.3	ENST00000258947
uc010wlr.3	ENST00000258947
uc010wlq.3	ENST00000258947
uc002iof.4	ENST00000258947
uc010wls.3	ENST00000258947
uc002iog.3	ENST00000393366
uc002ioh.3	ENST00000355938
uc002ioi.3	ENST00000360943
uc002iom.3	ENST00000290341
uc010dbj.3	ENST00000290341
uc010wlt.1	ENST00000504681
uc010wlu.1	ENST00000504681
uc002ion.2	ENST00000300404
uc002ioq.1	ENST00000225941
uc002iop.1	ENST00000225941
uc002iot.2	ENST00000322227
uc021tzs.1	ENST00000511008
uc002ioz.4	ENST00000172229
uc002ipa.3	ENST00000328741
uc002ipm.3	ENST00000259021
uc002ipl.2	ENST00000259021
uc010wma.2	ENST00000259021
uc010wmb.2	ENST00000259021
uc010wmc.2	ENST00000259021
uc010wmd.2	ENST00000503935
uc010wme.2	ENST00000503935
uc010wmf.2	ENST00000424009
uc010wmg.2	ENST00000424009
uc021tzt.1	ENST00000376609
uc002ipv.3	ENST00000240306
uc002ipw.3	ENST00000240306
uc010dbl.3	ENST00000505306
uc010dbm.3	ENST00000505306
uc002iqb.3	ENST00000007708
uc021tzw.1	ENST00000505897
uc002iqc.3	ENST00000503176
uc021tzx.1	ENST00000503176
uc010wmh.1	ENST00000451235
uc002iqi.3	ENST00000262018
uc002iqj.3	ENST00000262018
uc010wmi.2	ENST00000262018
uc002iqn.2	ENST00000300433
uc021tzz.1	ENST00000300433
uc002iqo.3	ENST00000017003
uc010dbo.3	ENST00000017003
uc010dbp.2	ENST00000393271
uc002iqs.2	ENST00000338165
uc010dbq.2	ENST00000507616
uc002iqu.2	ENST00000300441
uc010wml.1	ENST00000300441
uc010wmm.1	ENST00000427954
uc010wmn.1	ENST00000300441
uc010wmo.1	ENST00000300441
uc010dbt.1	ENST00000506085
uc010wmp.2	ENST00000443328
uc002iqw.1	ENST00000258955
uc010wmq.1	ENST00000258955
uc010wmr.2	ENST00000323776
uc002iqz.3	ENST00000323776
uc010wms.2	ENST00000268933
uc002ira.4	ENST00000268933
uc010wmt.2	ENST00000268933
uc010wmu.2	ENST00000268933
uc002irc.3	ENST00000504334
uc002ird.3	ENST00000504334
uc002ire.3	ENST00000504334
uc002irf.3	ENST00000504334
uc010wmv.1	ENST00000512181
uc002irg.3	ENST00000511937
uc002irk.2	ENST00000352832
uc002iry.2	ENST00000352832
uc002irs.2	ENST00000352832
uc002irv.2	ENST00000352832
uc002isa.2	ENST00000352832
uc002ise.2	ENST00000352832
uc002irt.2	ENST00000352832
uc002iru.2	ENST00000352832
uc002irx.2	ENST00000352832
uc002isg.2	ENST00000352832
uc002irw.2	ENST00000352832
uc002irj.2	ENST00000352832
uc002irl.2	ENST00000352832
uc002irm.2	ENST00000352832
uc002ish.2	ENST00000352832
uc002irp.2	ENST00000352832
uc002isi.2	ENST00000352832
uc002irn.2	ENST00000352832
uc002iro.2	ENST00000352832
uc002irz.2	ENST00000352832
uc002irr.2	ENST00000352832
uc002isb.2	ENST00000352832
uc002isc.2	ENST00000352832
uc002isf.2	ENST00000352832
uc002isd.2	ENST00000352832
uc031rde.1	ENST00000416767
uc002isj.3	ENST00000506520
uc002isk.4	ENST00000427699
uc002isl.3	ENST00000285238
uc002ism.3	ENST00000571855
uc002isn.3	ENST00000503337
uc021uaa.1	ENST00000364470
uc002isp.2	ENST00000508045
uc010wmw.2	ENST00000505658
uc002isq.3	ENST00000505658
uc002isr.3	ENST00000505658
uc002iss.3	ENST00000505658
uc010dbu.3	ENST00000311378
uc002isv.4	ENST00000311378
uc002isy.4	ENST00000416263
uc010dbx.2	ENST00000512768
uc002ith.2	ENST00000336097
uc002iti.2	ENST00000393196
uc002itk.3	ENST00000555572
uc002itj.3	ENST00000393198
uc002itl.3	ENST00000514264
uc002itm.3	ENST00000512737
uc021uae.1	ENST00000512737
uc002itn.3	ENST00000503064
uc002ito.3	ENST00000393190
uc002its.3	ENST00000225298
uc002itt.1	ENST00000441895
uc021uaf.1	ENST00000441889
uc002iua.2	ENST00000268919
uc021uag.1	ENST00000516000
uc002iub.3	ENST00000572405
uc002iuc.3	ENST00000570371
uc002iud.2	ENST00000575882
uc010dca.1	ENST00000575882
uc010wnb.1	ENST00000575882
uc010wnc.1	ENST00000575882
uc010dbz.2	ENST00000575882
uc010wnd.1	ENST00000575882
uc010dcb.1	ENST00000576932
uc010dcc.1	ENST00000398391
uc002iuf.1	ENST00000376352
uc010dcd.1	ENST00000376352
uc002iug.1	ENST00000226067
uc010dce.1	ENST00000226067
uc002iuh.2	ENST00000226067
uc010wni.1	ENST00000226067
uc002iul.4	ENST00000268896
uc002ium.4	ENST00000417982
uc010dch.3	ENST00000417982
uc002iun.1	ENST00000318698
uc002iup.2	ENST00000332822
uc002iur.3	ENST00000284061
uc002ius.1	ENST00000572944
uc002iuv.4	ENST00000262288
uc010dcl.3	ENST00000262288
uc010wnk.2	ENST00000262288
uc002iuw.3	ENST00000567452
uc002iux.3	ENST00000337714
uc021uak.1	ENST00000481416
uc010wnl.2	ENST00000337714
uc010dcm.3	ENST00000481416
uc002iuy.3	ENST00000481416
uc010wnm.1	ENST00000416426
uc002iuz.1	ENST00000284073
uc002iva.3	ENST00000322684
uc002ivb.3	ENST00000579483
uc021ual.1	ENST00000411044
uc010wnn.1	ENST00000579991
uc010wno.2	ENST00000268912
uc002ivn.3	ENST00000584100
uc010wnp.2	ENST00000545221
uc002ivq.3	ENST00000225371
uc010dco.2	ENST00000578643
uc010wnr.1	ENST00000578643
uc002ivt.3	ENST00000262290
uc010wns.2	ENST00000262290
uc010dcp.3	ENST00000262290
uc010dcq.3	ENST00000262290
uc010dcr.3	ENST00000389576
uc021uan.1	ENST00000578025
uc010dct.2	ENST00000578025
uc010dcu.2	ENST00000578025
uc021uao.1	ENST00000578025
uc002ivz.3	ENST00000578025
uc010dcv.2	ENST00000578025
uc002iwa.3	ENST00000580022
uc002iwb.3	ENST00000580022
uc002iwc.3	ENST00000580022
uc031rdi.1	ENST00000476741
uc002iwt.1	ENST00000486827
uc010woa.1	ENST00000583539
uc002iwu.3	ENST00000337432
uc002iww.3	ENST00000337432
uc010wob.1	ENST00000461271
uc002iwx.4	ENST00000308249
uc010ddd.4	ENST00000308249
uc002ixb.3	ENST00000451775
uc021uar.1	ENST00000580177
uc002ixf.2	ENST00000578542
uc002ixi.3	ENST00000300917
uc002ixj.3	ENST00000581276
uc021uas.1	ENST00000581140
uc002ixk.2	ENST00000284116
uc002ixl.1	ENST00000582192
uc002ixm.1	ENST00000312655
uc021uat.1	ENST00000584140
uc002ixn.2	ENST00000251241
uc010woe.2	ENST00000251241
uc002ixo.1	ENST00000251241
uc010wof.2	ENST00000251241
uc002ixp.3	ENST00000393043
uc002ixq.1	ENST00000269122
uc002ixr.1	ENST00000269122
uc002ixu.4	ENST00000262291
uc010wog.2	ENST00000262291
uc010woh.2	ENST00000262291
uc010woi.2	ENST00000262291
uc010woj.2	ENST00000262291
uc002ixv.3	ENST00000362134
uc010wom.3	ENST00000225577
uc010ddj.3	ENST00000225577
uc002ixy.4	ENST00000225577
uc010won.3	ENST00000225577
uc010woo.2	ENST00000225577
uc002iye.1	ENST00000586209
uc002iym.4	ENST00000300900
uc010wou.2	ENST00000586876
uc002iyq.3	ENST00000269127
uc002iyt.2	ENST00000305921
uc010ddm.2	ENST00000392995
uc010wow.1	ENST00000589222
uc002iyv.4	ENST00000390652
uc002iyu.4	ENST00000589222
uc002iyw.4	ENST00000589222
uc002iyx.1	ENST00000585744
uc002iyy.4	ENST00000588874
uc002iyz.4	ENST00000588462
uc002iza.4	ENST00000408905
uc002izb.4	ENST00000585812
uc002izc.4	ENST00000592702
uc002ize.3	ENST00000477081
uc010wox.2	ENST00000419047
uc002izg.3	ENST00000419047
uc002izh.1	ENST00000335108
uc010ddo.3	ENST00000393853
uc002izi.3	ENST00000240335
uc010woy.2	ENST00000393853
uc021ubc.1	ENST00000363972
uc010wpc.2	ENST00000450662
uc002izu.2	ENST00000305286
uc002izv.2	ENST00000311506
uc002izw.3	ENST00000311506
uc002izx.4	ENST00000582809
uc002izz.4	ENST00000346027
uc002jaa.4	ENST00000346027
uc010ddp.3	ENST00000326270
uc010wpd.2	ENST00000582809
uc002jad.4	ENST00000303375
uc010ddq.1	ENST00000303375
uc002jae.4	ENST00000583597
uc002jaf.4	ENST00000446119
uc002jaj.1	ENST00000577270
uc002jak.3	ENST00000582564
uc021ubj.1	ENST00000384821
uc002jal.4	ENST00000424789
uc010wpe.2	ENST00000424789
uc002jam.1	ENST00000583545
uc002jan.1	ENST00000581143
uc002jao.4	ENST00000424789
uc010wph.2	ENST00000579462
uc010wpi.2	ENST00000538928
uc010ddu.2	ENST00000582678
uc002jau.2	ENST00000290866
uc031rdj.1	ENST00000290866
uc002jav.2	ENST00000290863
uc010wpj.2	ENST00000290863
uc010ddv.2	ENST00000579314
uc002jaw.2	ENST00000490216
uc010wpk.2	ENST00000290863
uc002jax.1	ENST00000580652
uc002jay.3	ENST00000583023
uc010wpl.2	ENST00000583023
uc010wpm.2	ENST00000583023
uc002jaz.1	ENST00000581784
uc002jbb.4	ENST00000310827
uc002jbc.4	ENST00000310827
uc010wpn.3	ENST00000310827
uc002jbd.3	ENST00000258975
uc002jbe.3	ENST00000361357
uc002jbf.3	ENST00000361357
uc002jbg.3	ENST00000361357
uc002jbh.3	ENST00000361357
uc010wpo.2	ENST00000361357
uc010wpp.2	ENST00000361357
uc002jbu.3	ENST00000578681
uc002jbv.3	ENST00000583590
uc002jbw.1	ENST00000359353
uc002jbx.3	ENST00000584010
uc002jby.3	ENST00000578593
uc010wps.2	ENST00000583590
uc002jcb.3	ENST00000310144
uc010ddy.3	ENST00000579147
uc002jcd.3	ENST00000580864
uc031rdl.1	ENST00000478379
uc010wpv.2	ENST00000412177
uc002jdt.4	ENST00000412177
uc021ubo.1	ENST00000412177
uc010wpw.2	ENST00000412177
uc010wpu.2	ENST00000412177
uc031rdm.1	ENST00000225760
uc010dee.1	ENST00000362883
uc002jeb.3	ENST00000408535
uc021ubp.1	ENST00000603557
uc010wpz.2	ENST00000605096
uc002jem.3	ENST00000556440
uc002jen.3	ENST00000556440
uc010wqb.2	ENST00000553412
uc002jeo.1	ENST00000580285
uc021ubw.1	ENST00000443584
uc010dem.3	ENST00000443584
uc002jfd.3	ENST00000449996
uc002jfe.3	ENST00000449996
uc002jfg.3	ENST00000577595
uc002jfo.1	ENST00000284384
uc002jfp.1	ENST00000413366
uc021ubx.1	ENST00000385208
uc010wqi.2	ENST00000533854
uc010wqj.2	ENST00000533854
uc021ubz.1	ENST00000515955
uc002jft.2	ENST00000262138
uc002jfu.3	ENST00000226021
uc002jgb.4	ENST00000580974
uc002jgc.4	ENST00000580974
uc002jgd.1	ENST00000253247
uc010wql.1	ENST00000535137
uc010deu.1	ENST00000253247
uc010dev.3	ENST00000363524
uc010wqm.1	ENST00000544778
uc002jge.3	ENST00000335221
uc002jgf.3	ENST00000321892
uc021uca.1	ENST00000306378
uc002jgg.3	ENST00000342579
uc002jgh.3	ENST00000581258
uc002jgk.3	ENST00000330459
uc002jgl.3	ENST00000537025
uc002jgq.3	ENST00000435469
uc010wqn.2	ENST00000589904
uc002jgt.1	ENST00000359904
uc002jgs.1	ENST00000359904
uc002jgr.1	ENST00000359904
uc002jgu.1	ENST00000359904
uc002jgv.1	ENST00000359904
uc002jgw.1	ENST00000359904
uc002jgx.1	ENST00000580837
uc002jgy.1	ENST00000577985
uc002jhc.2	ENST00000448504
uc031ree.1	ENST00000448504
uc010dex.1	ENST00000578554
uc002jhg.4	ENST00000589228
uc002jhj.4	ENST00000589228
uc002jhh.4	ENST00000589228
uc002jhi.4	ENST00000589228
uc002jhk.4	ENST00000589228
uc002jhl.4	ENST00000589228
uc031ref.1	ENST00000588188
uc031reg.1	ENST00000581569
uc002jii.3	ENST00000586641
uc002jij.3	ENST00000590474
uc002jik.3	ENST00000591445
uc002jil.4	ENST00000433856
uc002jim.3	ENST00000586373
uc031reh.1	ENST00000283936
uc002jin.4	ENST00000283936
uc002jio.4	ENST00000392671
uc002jip.4	ENST00000585558
uc002jiq.3	ENST00000585558
uc010dfg.3	ENST00000243457
uc002jir.3	ENST00000243457
uc002jit.1	ENST00000472655
uc002jiw.3	ENST00000245479
uc002jje.3	ENST00000357585
uc002jjf.1	ENST00000438720
uc002jjg.3	ENST00000299886
uc002jjh.3	ENST00000299886
uc010wqu.1	ENST00000255557
uc010dfj.3	ENST00000359042
uc002jjk.1	ENST00000426147
uc002jjm.4	ENST00000359042
uc002jjl.4	ENST00000359042
uc021uco.1	ENST00000455366
uc002jjy.1	ENST00000530646
uc002jjz.3	ENST00000311111
uc002jka.3	ENST00000439590
uc002jkc.3	ENST00000269346
uc010wqw.2	ENST00000269346
uc002jkd.3	ENST00000441391
uc002jkg.3	ENST00000582036
uc002jkf.3	ENST00000582036
uc010dfp.3	ENST00000579055
uc002jki.3	ENST00000311014
uc031rei.1	ENST00000551017
uc002jkj.2	ENST00000547389
uc002jkk.2	ENST00000359939
uc002jkl.2	ENST00000389916
uc002jkm.4	ENST00000389916
uc010wqy.2	ENST00000335666
uc021ucp.1	ENST00000335666
uc002jkp.3	ENST00000392627
uc002jkq.3	ENST00000481232
uc002jkr.3	ENST00000392627
uc002jkt.3	ENST00000482723
uc002jku.3	ENST00000482723
uc002jkv.4	ENST00000360141
uc002jkw.4	ENST00000360141
uc010dfr.4	ENST00000360141
uc010dfs.4	ENST00000360141
uc031rej.1	ENST00000360141
uc002jla.1	ENST00000392620
uc002jlc.2	ENST00000392617
uc002jld.2	ENST00000340415
uc010dfu.3	ENST00000340415
uc010wrb.2	ENST00000392614
uc010wrc.2	ENST00000392614
uc002jlk.3	ENST00000392610
uc010wre.2	ENST00000392612
uc002jlo.4	ENST00000262613
uc021ucr.1	ENST00000581999
uc002jln.1	ENST00000262613
uc010wrf.1	ENST00000335464
uc010wrg.1	ENST00000417024
uc002jls.4	ENST00000335464
uc010dfx.3	ENST00000335464
uc002jmf.1	ENST00000584711
uc010wrp.2	ENST00000331427
uc010wrr.3	ENST00000580749
uc010wrq.3	ENST00000580749
uc002jml.4	ENST00000337231
uc002jmm.3	ENST00000301585
uc010dfy.1	ENST00000584767
uc010dfz.3	ENST00000375286
uc021ucv.1	ENST00000485340
uc002jmp.3	ENST00000322444
uc002jmq.3	ENST00000375286
uc002jmr.4	ENST00000580123
uc002jmt.4	ENST00000329783
uc002jmu.4	ENST00000450736
uc010wrt.2	ENST00000538213
uc002jmw.1	ENST00000245543
uc010wru.1	ENST00000245543
uc010dga.1	ENST00000245543
uc002jng.1	ENST00000245544
uc010wrv.1	ENST00000245544
uc002jnh.1	ENST00000540768
uc002jnm.4	ENST00000245539
uc021ucy.1	ENST00000585075
uc021ucz.1	ENST00000578455
uc002jnz.4	ENST00000314256
uc010wsa.2	ENST00000585105
uc010wsb.2	ENST00000581085
uc002job.4	ENST00000579898
uc002joe.1	ENST00000333213
uc002jof.1	ENST00000333213
uc002jog.1	ENST00000375227
uc010dgf.1	ENST00000578363
uc002joh.3	ENST00000392550
uc002joi.3	ENST00000167462
uc010dgg.2	ENST00000392550
uc002joj.3	ENST00000545227
uc010wsd.2	ENST00000392550
uc002jom.1	ENST00000578382
uc002jon.1	ENST00000578382
uc002joo.1	ENST00000584516
uc010dgh.3	ENST00000578382
uc010wse.2	ENST00000578382
uc002joq.4	ENST00000584323
uc010dgi.1	ENST00000578382
uc002jor.1	ENST00000578382
uc010dgj.1	ENST00000578382
uc002jos.4	ENST00000578382
uc002jow.2	ENST00000375215
uc002joy.3	ENST00000579469
uc010dgm.1	ENST00000578288
uc010wsf.1	ENST00000584667
uc002jpe.3	ENST00000584667
uc002jpf.3	ENST00000584667
uc021udb.1	ENST00000584667
uc002jpg.3	ENST00000200181
uc002jph.3	ENST00000200181
uc010dgo.3	ENST00000580542
uc002jpi.4	ENST00000200181
uc010dgp.1	ENST00000579662
uc002jpj.3	ENST00000339591
uc010wsh.1	ENST00000580542
uc002jpn.4	ENST00000586527
uc002jpo.4	ENST00000586527
uc021udd.2	ENST00000293218
uc010dgt.3	ENST00000569284
uc002jqm.1	ENST00000329003
uc002jqn.2	ENST00000425015
uc002jqo.2	ENST00000425015
uc010dgu.2	ENST00000425015
uc002jqy.2	ENST00000590137
uc010wsy.1	ENST00000327490
uc021udf.1	ENST00000384440
uc002jrf.1	ENST00000545180
uc002jrg.1	ENST00000591762
uc002jrh.2	ENST00000590959
uc002jrj.2	ENST00000323374
uc002jri.2	ENST00000592299
uc002jrk.3	ENST00000392496
uc021udg.1	ENST00000250615
uc002jro.3	ENST00000392492
uc010wte.2	ENST00000392492
uc002jrw.1	ENST00000397633
uc002jrx.2	ENST00000397633
uc002jrz.1	ENST00000592432
uc002jsa.2	ENST00000448136
uc021udi.1	ENST00000448136
uc002jsb.2	ENST00000493536
uc021udj.1	ENST00000493536
uc002jsd.2	ENST00000448136
uc010dgx.1	ENST00000587743
uc010dgy.1	ENST00000363091
uc002jse.2	ENST00000364968
uc021udk.1	ENST00000588783
uc002jsr.3	ENST00000588783
uc021udl.1	ENST00000588783
uc021udm.1	ENST00000588783
uc002jst.3	ENST00000588783
uc021udn.1	ENST00000588822
uc002jsu.3	ENST00000588783
uc002jsz.1	ENST00000586622
uc002jta.2	ENST00000586622
uc002jtd.4	ENST00000336509
uc002jtb.3	ENST00000336509
uc002jtc.3	ENST00000336509
uc002jte.3	ENST00000336509
uc010dhb.3	ENST00000355954
uc010dha.3	ENST00000355954
uc002jtf.3	ENST00000592919
uc002jtg.4	ENST00000565675
uc002jth.3	ENST00000301618
uc031rem.1	ENST00000569840
uc002jti.3	ENST00000428789
uc002jtj.3	ENST00000568598
uc021udp.1	ENST00000564414
uc021udq.1	ENST00000568056
uc021udr.1	ENST00000434411
uc021uds.1	ENST00000434411
uc021udt.1	ENST00000561633
uc021udu.1	ENST00000561633
uc021udv.1	ENST00000392476
uc021udw.1	ENST00000392476
uc021udx.1	ENST00000430767
uc002jtl.3	ENST00000515981
uc010dhc.3	ENST00000413679
uc002jto.3	ENST00000413679
